combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(7, 14)",192,GMM2,1,6,"{'weights': array([0.81562711, 0.18437289]), 'means': array([0.05614982, 0.19412413]), 'stds': array([0.00717805, 0.17607476])}",485.07014199061473,0.1479565644692869,0.0317,-958.1402839812295,-938.5953117490627,4.918124683064654e-129
"(7, 14)",192,GMM3,1,9,"{'weights': array([0.8061033 , 0.03209955, 0.16179714]), 'means': array([0.05595414, 0.50299127, 0.12570018]), 'stds': array([0.00696496, 0.23058073, 0.04517754])}",511.23400325363355,0.1207968138993924,0.047,-1004.4680065072671,-975.150548159017,2.550111208822051e-11
"(7, 14)",192,WMM2,1,6,"{'weights': array([0.22038263, 0.77961737]), 'shapes': array([1.22180658, 9.2410955 ]), 'scales': array([0.20160012, 0.05847106])}",497.8200083748062,0.1337610144375806,0.4183,-983.6400167496124,-964.0950445174457,3.733140641301572e-83
"(7, 14)",192,WMM3,1,9,"{'weights': array([0.00104863, 0.19277358, 0.80617779]), 'shapes': array([0.40346238, 1.06373553, 4.55121176]), 'scales': array([0.23702357, 0.18669845, 0.05834753])}",455.91281113696186,0.24956440077678071,0.1415,-893.8256222739237,-864.5081639256737,1.0
"(7, 14)",192,KDEscott,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b146d14f390>},370.7260716351692,0.26126175101161164,0.0001,-739.4521432703384,-736.1946478983107,
"(7, 14)",192,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b1468ca1310>},363.58960700182956,0.2666429242571372,0.0001,-725.1792140036591,-721.9217186316314,
"(7, 15)",192,norm,1,2,"{'loc': 0.11417187499999999, 'scale': 0.1911097705961621}",45.30600338941309,0.37806420321595313,0.0001,-86.61200677882618,-80.09701603477062,
"(7, 15)",192,lognorm_2,1,2,"{'s': 0.6985444056796956, 'loc': 0, 'scale': 0.0741603036562997}",295.93809778767206,0.2268357359084926,0.0001,-587.8761955753441,-581.3612048312885,
"(7, 15)",192,lognorm,1,3,"{'s': 1.1243763361521533, 'loc': 0.03550603142668777, 'scale': 0.029556336929734483}",381.1756921221651,0.2268357359084926,0.0001,-756.3513842443302,-746.5788981282469,5.826146092453772e-39
"(7, 15)",192,exponnorm,1,3,"{'K': 25.863184002774002, 'loc': 0.03958960001089361, 'scale': 0.002883723993102479}",299.8187318914146,0.4441553808780494,0.0001,-593.6374637828292,-583.8649776667459,
"(7, 15)",192,invgauss_2,1,2,"{'mu': 0.7872579542236163, 'loc': 0, 'scale': 0.1450247334910637}",291.44167177449594,0.26596719966969185,0.0001,-578.8833435489919,-572.3683528049363,
"(7, 15)",192,invgauss,1,3,"{'mu': 2.8470970816161953, 'loc': 0.034452418195276974, 'scale': 0.02799997443203394}",382.6107372135602,0.2659647147572613,0.0001,-759.2214744271204,-749.448988311037,1.495991993890922e-41
"(7, 15)",192,beta,1,4,"{'a': 0.5635996175519207, 'b': 182.74212409425536, 'loc': 0.03599999999999999, 'scale': 25.842572836109042}",328.17083111111424,0.2981184245297813,0.0001,-648.3416622222285,-635.3116807341173,
"(7, 15)",192,gamma_2,1,2,"{'a': 1.3002169592393233, 'loc': 0, 'scale': 0.08780986449122684}",228.4523252512442,0.31323725055916446,0.0001,-452.9046505024884,-446.3896597584328,
"(7, 15)",192,gamma,1,3,"{'a': 0.2993031064183299, 'loc': 0.03599999999999999, 'scale': 0.16365955467903354}",300.84674612171614,0.29810549149789456,0.0001,-595.6934922434323,-585.921006127349,2.3885020360672995e-33
"(7, 15)",192,gumbel_r,1,2,"{'loc': 0.06566284562667649, 'scale': 0.05631443436560701}",194.95840861941355,0.3772738771473568,0.0001,-385.9168172388271,-379.4018264947715,
"(7, 15)",192,rayleigh_1,1,1,"{'loc': 0, 'scale': 0.15741372471664175}",18.476013626135213,0.45175066677522985,0.0001,-34.952027252270426,-31.694531880242643,
"(7, 15)",192,rayleigh,1,2,"{'loc': -0.12132303656103853, 'scale': 0.2144537220339846}",96.61502484526193,0.45175066677522985,0.0001,-189.23004969052386,-182.7150589464683,7.360610570336954e-36
"(7, 15)",192,weibull_min_2,1,2,"{'c': 0.9748432869008407, 'loc': 0, 'scale': 0.1123758888108169}",224.80847934587518,0.23587753752164342,0.0001,-445.61695869175037,-439.1019679476948,
