combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('summer', 5, 4)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cd2ff90>},527.8867000813707,0.0492744409710454,0.3649,-1053.7734001627414,-1050.3981217550572,
"('summer', 5, 5)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bee8e50>},518.8284251908674,0.0675546765040218,0.0608,-1035.6568503817348,-1032.2815719740506,
"('summer', 5, 6)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc99650>},237.540694369419,0.1935677475857181,0.0001,-473.081388738838,-469.7061103311538,
"('summer', 5, 7)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf1a550>},161.3117908695112,0.1692263087647805,0.0001,-320.6235817390224,-317.2483033313382,
"('summer', 5, 8)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc986d0>},51.721991182361975,0.1450519811936141,0.0001,-101.44398236472396,-98.0687039570398,
"('summer', 5, 9)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc9ad10>},36.10534691746087,0.1125221169903538,0.0001,-70.21069383492174,-66.83541542723758,
"('summer', 5, 10)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2becc150>},37.11054662534934,0.1137298086026467,0.0001,-72.22109325069869,-68.84581484301452,
"('summer', 5, 11)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc95410>},163.10849588607027,0.1393546137785239,0.0001,-324.21699177214055,-320.8417133644564,
"('summer', 5, 12)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2be7f150>},407.91670585406825,0.1499193295077839,0.0005,-813.8334117081365,-810.4581333004523,
"('summer', 5, 13)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc97210>},384.61766897669577,0.174662916834668,0.0001,-767.2353379533915,-763.8600595457074,
"('summer', 5, 14)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bc04b10>},429.58562597419086,0.1196248377226176,0.0001,-857.1712519483817,-853.7959735406976,
