,Unnamed: 0.1,Datetime,KWH/qh,next_hour_cons,Month,Day,Weekend,Hour,Season
2336,2336,2023-05-25 07:00:00,2.9375,11.1875,5,4,0,7,spring
2337,2337,2023-05-25 07:15:00,2.775000095367432,10.8,5,4,0,7,spring
2338,2338,2023-05-25 07:30:00,2.837500095367432,10.725,5,4,0,7,spring
2339,2339,2023-05-25 07:45:00,2.637500047683716,10.5875,5,4,0,7,spring
2340,2340,2023-05-25 08:00:00,2.549999952316284,10.625,5,4,0,8,spring
2341,2341,2023-05-25 08:15:00,2.700000047683716,10.7625,5,4,0,8,spring
2342,2342,2023-05-25 08:30:00,2.700000047683716,10.65,5,4,0,8,spring
2343,2343,2023-05-25 08:45:00,2.674999952316284,10.5375,5,4,0,8,spring
2344,2344,2023-05-25 09:00:00,2.6875,10.45,5,4,0,9,spring
2345,2345,2023-05-25 09:15:00,2.587500095367432,10.5625,5,4,0,9,spring
2346,2346,2023-05-25 09:30:00,2.587500095367432,10.7125,5,4,0,9,spring
2347,2347,2023-05-25 09:45:00,2.587500095367432,10.85,5,4,0,9,spring
2348,2348,2023-05-25 10:00:00,2.799999952316284,11.0875,5,4,0,10,spring
2349,2349,2023-05-25 10:15:00,2.737499952316284,11.025,5,4,0,10,spring
2350,2350,2023-05-25 10:30:00,2.7249999046325684,11.05,5,4,0,10,spring
2351,2351,2023-05-25 10:45:00,2.825000047683716,11.075,5,4,0,10,spring
2352,2352,2023-05-25 11:00:00,2.737499952316284,10.9125,5,4,0,11,spring
2353,2353,2023-05-25 11:15:00,2.762500047683716,10.9,5,4,0,11,spring
2354,2354,2023-05-25 11:30:00,2.75,10.6375,5,4,0,11,spring
2355,2355,2023-05-25 11:45:00,2.6624999046325684,10.6,5,4,0,11,spring
2356,2356,2023-05-25 12:00:00,2.7249999046325684,10.6625,5,4,0,12,spring
2357,2357,2023-05-25 12:15:00,2.5,10.475,5,4,0,12,spring
2358,2358,2023-05-25 12:30:00,2.712500095367432,10.475,5,4,0,12,spring
2359,2359,2023-05-25 12:45:00,2.7249999046325684,10.3125,5,4,0,12,spring
2360,2360,2023-05-25 13:00:00,2.5374999046325684,10.1875,5,4,0,13,spring
2361,2361,2023-05-25 13:15:00,2.5,10.3,5,4,0,13,spring
2362,2362,2023-05-25 13:30:00,2.549999952316284,10.3375,5,4,0,13,spring
2363,2363,2023-05-25 13:45:00,2.5999999046325684,10.35,5,4,0,13,spring
2364,2364,2023-05-25 14:00:00,2.650000095367432,10.475,5,4,0,14,spring
2365,2365,2023-05-25 14:15:00,2.5374999046325684,10.45,5,4,0,14,spring
2366,2366,2023-05-25 14:30:00,2.5625,10.4875,5,4,0,14,spring
2367,2367,2023-05-25 14:45:00,2.7249999046325684,10.475,5,4,0,14,spring
2368,2368,2023-05-25 15:00:00,2.625,10.5125,5,4,0,15,spring
2369,2369,2023-05-25 15:15:00,2.575000047683716,10.5,5,4,0,15,spring
2370,2370,2023-05-25 15:30:00,2.549999952316284,10.9875,5,4,0,15,spring
2371,2371,2023-05-25 15:45:00,2.762500047683716,11.2125,5,4,0,15,spring
2372,2372,2023-05-25 16:00:00,2.612499952316284,10.9875,5,4,0,16,spring
2373,2373,2023-05-25 16:15:00,3.0625,10.95,5,4,0,16,spring
2374,2374,2023-05-25 16:30:00,2.775000095367432,10.0625,5,4,0,16,spring
2375,2375,2023-05-25 16:45:00,2.5374999046325684,9.5125,5,4,0,16,spring
2376,2376,2023-05-25 17:00:00,2.575000047683716,8.875,5,4,0,17,spring
2377,2377,2023-05-25 17:15:00,2.174999952316284,8.05,5,4,0,17,spring
2378,2378,2023-05-25 17:30:00,2.2249999046325684,7.7875,5,4,0,17,spring
2379,2379,2023-05-25 17:45:00,1.899999976158142,7.3,5,4,0,17,spring
2380,2380,2023-05-25 18:00:00,1.75,7.1875,5,4,0,18,spring
2381,2381,2023-05-25 18:15:00,1.912500023841858,7.15,5,4,0,18,spring
2382,2382,2023-05-25 18:30:00,1.7374999523162842,7.0625,5,4,0,18,spring
2383,2383,2023-05-25 18:45:00,1.787500023841858,7.175,5,4,0,18,spring
2384,2384,2023-05-25 19:00:00,1.712499976158142,7.15,5,4,0,19,spring
2385,2385,2023-05-25 19:15:00,1.825000047683716,7.1875,5,4,0,19,spring
2386,2386,2023-05-25 19:30:00,1.850000023841858,7.2,5,4,0,19,spring
2387,2387,2023-05-25 19:45:00,1.7625000476837158,7.175,5,4,0,19,spring
2388,2388,2023-05-25 20:00:00,1.75,7.475,5,4,0,20,spring
2389,2389,2023-05-25 20:15:00,1.837499976158142,7.875,5,4,0,20,spring
2390,2390,2023-05-25 20:30:00,1.825000047683716,8.2625,5,4,0,20,spring
2391,2391,2023-05-25 20:45:00,2.0625,8.55,5,4,0,20,spring
2392,2392,2023-05-25 21:00:00,2.150000095367432,8.5625,5,4,0,21,spring
2393,2393,2023-05-25 21:15:00,2.2249999046325684,8.5125,5,4,0,21,spring
2394,2394,2023-05-25 21:30:00,2.112499952316284,8.425,5,4,0,21,spring
2395,2395,2023-05-25 21:45:00,2.075000047683716,8.3125,5,4,0,21,spring
2396,2396,2023-05-25 22:00:00,2.0999999046325684,8.25,5,4,0,22,spring
2397,2397,2023-05-25 22:15:00,2.137500047683716,8.125,5,4,0,22,spring
2398,2398,2023-05-25 22:30:00,2.0,7.9625,5,4,0,22,spring
2399,2399,2023-05-25 22:45:00,2.012500047683716,7.9375,5,4,0,22,spring
2400,2400,2023-05-25 23:00:00,1.975000023841858,7.9125,5,4,0,23,spring
2401,2401,2023-05-25 23:15:00,1.975000023841858,7.875,5,4,0,23,spring
2402,2402,2023-05-25 23:30:00,1.975000023841858,7.85,5,4,0,23,spring
2403,2403,2023-05-25 23:45:00,1.987499952316284,7.8875,5,4,0,23,spring
2404,2404,2023-05-26 00:00:00,1.9375,7.8625,5,5,0,0,spring
2405,2405,2023-05-26 00:15:00,1.950000047683716,7.85,5,5,0,0,spring
2406,2406,2023-05-26 00:30:00,2.012500047683716,7.9,5,5,0,0,spring
2407,2407,2023-05-26 00:45:00,1.962499976158142,7.8,5,5,0,0,spring
2408,2408,2023-05-26 01:00:00,1.924999952316284,7.75,5,5,0,1,spring
2409,2409,2023-05-26 01:15:00,2.0,7.75,5,5,0,1,spring
2410,2410,2023-05-26 01:30:00,1.912500023841858,7.6625,5,5,0,1,spring
2411,2411,2023-05-26 01:45:00,1.912500023841858,7.7,5,5,0,1,spring
2412,2412,2023-05-26 02:00:00,1.924999952316284,7.7375,5,5,0,2,spring
2413,2413,2023-05-26 02:15:00,1.912500023841858,7.775,5,5,0,2,spring
2414,2414,2023-05-26 02:30:00,1.950000047683716,7.85,5,5,0,2,spring
2415,2415,2023-05-26 02:45:00,1.950000047683716,7.8875,5,5,0,2,spring
2416,2416,2023-05-26 03:00:00,1.962499976158142,7.875,5,5,0,3,spring
2417,2417,2023-05-26 03:15:00,1.987499952316284,7.8375,5,5,0,3,spring
2418,2418,2023-05-26 03:30:00,1.987499952316284,7.875,5,5,0,3,spring
2419,2419,2023-05-26 03:45:00,1.9375,7.9,5,5,0,3,spring
2420,2420,2023-05-26 04:00:00,1.924999952316284,8.4375,5,5,0,4,spring
2421,2421,2023-05-26 04:15:00,2.025000095367432,9.0875,5,5,0,4,spring
2422,2422,2023-05-26 04:30:00,2.012500047683716,9.65,5,5,0,4,spring
2423,2423,2023-05-26 04:45:00,2.4749999046325684,10.2625,5,5,0,4,spring
2424,2424,2023-05-26 05:00:00,2.575000047683716,10.6,5,5,0,5,spring
2425,2425,2023-05-26 05:15:00,2.587500095367432,10.75,5,5,0,5,spring
2426,2426,2023-05-26 05:30:00,2.625,10.7375,5,5,0,5,spring
2427,2427,2023-05-26 05:45:00,2.8125,10.85,5,5,0,5,spring
2428,2428,2023-05-26 06:00:00,2.7249999046325684,10.6375,5,5,0,6,spring
2429,2429,2023-05-26 06:15:00,2.575000047683716,10.625,5,5,0,6,spring
2430,2430,2023-05-26 06:30:00,2.737499952316284,10.7,5,5,0,6,spring
2431,2431,2023-05-26 06:45:00,2.5999999046325684,10.6875,5,5,0,6,spring
2432,2432,2023-05-26 07:00:00,2.712500095367432,10.95,5,5,0,7,spring
2433,2433,2023-05-26 07:15:00,2.650000095367432,11.1375,5,5,0,7,spring
2434,2434,2023-05-26 07:30:00,2.7249999046325684,11.25,5,5,0,7,spring
2435,2435,2023-05-26 07:45:00,2.862499952316284,11.375,5,5,0,7,spring
2436,2436,2023-05-26 08:00:00,2.900000095367432,11.3375,5,5,0,8,spring
2437,2437,2023-05-26 08:15:00,2.762500047683716,10.9375,5,5,0,8,spring
2438,2438,2023-05-26 08:30:00,2.8499999046325684,10.9625,5,5,0,8,spring
2439,2439,2023-05-26 08:45:00,2.825000047683716,10.7125,5,5,0,8,spring
2440,2440,2023-05-26 09:00:00,2.5,10.6625,5,5,0,9,spring
2441,2441,2023-05-26 09:15:00,2.7874999046325684,10.8625,5,5,0,9,spring
2442,2442,2023-05-26 09:30:00,2.5999999046325684,10.85,5,5,0,9,spring
2443,2443,2023-05-26 09:45:00,2.775000095367432,11.075,5,5,0,9,spring
2444,2444,2023-05-26 10:00:00,2.700000047683716,10.95,5,5,0,10,spring
2445,2445,2023-05-26 10:15:00,2.775000095367432,11.0875,5,5,0,10,spring
2446,2446,2023-05-26 10:30:00,2.825000047683716,11.1125,5,5,0,10,spring
2447,2447,2023-05-26 10:45:00,2.650000095367432,10.9,5,5,0,10,spring
2448,2448,2023-05-26 11:00:00,2.837500095367432,10.9875,5,5,0,11,spring
2449,2449,2023-05-26 11:15:00,2.799999952316284,10.9625,5,5,0,11,spring
2450,2450,2023-05-26 11:30:00,2.612499952316284,10.95,5,5,0,11,spring
2451,2451,2023-05-26 11:45:00,2.737499952316284,11.1,5,5,0,11,spring
2452,2452,2023-05-26 12:00:00,2.8125,11.0375,5,5,0,12,spring
2453,2453,2023-05-26 12:15:00,2.7874999046325684,10.95,5,5,0,12,spring
2454,2454,2023-05-26 12:30:00,2.762500047683716,10.65,5,5,0,12,spring
2455,2455,2023-05-26 12:45:00,2.674999952316284,10.45,5,5,0,12,spring
2456,2456,2023-05-26 13:00:00,2.7249999046325684,10.425,5,5,0,13,spring
2457,2457,2023-05-26 13:15:00,2.487499952316284,10.325,5,5,0,13,spring
2458,2458,2023-05-26 13:30:00,2.5625,10.45,5,5,0,13,spring
2459,2459,2023-05-26 13:45:00,2.650000095367432,10.65,5,5,0,13,spring
2460,2460,2023-05-26 14:00:00,2.625,10.6625,5,5,0,14,spring
2461,2461,2023-05-26 14:15:00,2.612499952316284,10.825,5,5,0,14,spring
2462,2462,2023-05-26 14:30:00,2.762500047683716,11.0,5,5,0,14,spring
2463,2463,2023-05-26 14:45:00,2.6624999046325684,10.925,5,5,0,14,spring
2464,2464,2023-05-26 15:00:00,2.7874999046325684,11.0875,5,5,0,15,spring
2465,2465,2023-05-26 15:15:00,2.7874999046325684,10.925,5,5,0,15,spring
2466,2466,2023-05-26 15:30:00,2.6875,10.85,5,5,0,15,spring
2467,2467,2023-05-26 15:45:00,2.825000047683716,10.9125,5,5,0,15,spring
2468,2468,2023-05-26 16:00:00,2.625,10.7375,5,5,0,16,spring
2469,2469,2023-05-26 16:15:00,2.712500095367432,10.625,5,5,0,16,spring
2470,2470,2023-05-26 16:30:00,2.75,10.4375,5,5,0,16,spring
2471,2471,2023-05-26 16:45:00,2.650000095367432,10.025,5,5,0,16,spring
2472,2472,2023-05-26 17:00:00,2.512500047683716,9.25,5,5,0,17,spring
2473,2473,2023-05-26 17:15:00,2.525000095367432,8.425,5,5,0,17,spring
2474,2474,2023-05-26 17:30:00,2.337500095367432,7.55,5,5,0,17,spring
2475,2475,2023-05-26 17:45:00,1.875,7.125,5,5,0,17,spring
2476,2476,2023-05-26 18:00:00,1.6875,7.275,5,5,0,18,spring
2477,2477,2023-05-26 18:15:00,1.649999976158142,7.5375,5,5,0,18,spring
2478,2478,2023-05-26 18:30:00,1.912500023841858,7.625,5,5,0,18,spring
2479,2479,2023-05-26 18:45:00,2.025000095367432,7.5875,5,5,0,18,spring
2480,2480,2023-05-26 19:00:00,1.950000047683716,7.575,5,5,0,19,spring
2481,2481,2023-05-26 19:15:00,1.7374999523162842,7.55,5,5,0,19,spring
2482,2482,2023-05-26 19:30:00,1.875,7.7625,5,5,0,19,spring
2483,2483,2023-05-26 19:45:00,2.012500047683716,7.65,5,5,0,19,spring
2484,2484,2023-05-26 20:00:00,1.924999952316284,7.6375,5,5,0,20,spring
2485,2485,2023-05-26 20:15:00,1.950000047683716,7.775,5,5,0,20,spring
2486,2486,2023-05-26 20:30:00,1.7625000476837158,8.0875,5,5,0,20,spring
2487,2487,2023-05-26 20:45:00,2.0,8.525,5,5,0,20,spring
2488,2488,2023-05-26 21:00:00,2.0625,8.7625,5,5,0,21,spring
2489,2489,2023-05-26 21:15:00,2.262500047683716,8.7625,5,5,0,21,spring
2490,2490,2023-05-26 21:30:00,2.200000047683716,8.5375,5,5,0,21,spring
2491,2491,2023-05-26 21:45:00,2.237499952316284,8.2875,5,5,0,21,spring
2492,2492,2023-05-26 22:00:00,2.0625,8.225,5,5,0,22,spring
2493,2493,2023-05-26 22:15:00,2.0374999046325684,8.2125,5,5,0,22,spring
2494,2494,2023-05-26 22:30:00,1.950000047683716,8.275,5,5,0,22,spring
2495,2495,2023-05-26 22:45:00,2.174999952316284,8.3,5,5,0,22,spring
2496,2496,2023-05-26 23:00:00,2.049999952316284,8.2125,5,5,0,23,spring
2497,2497,2023-05-26 23:15:00,2.0999999046325684,8.2,5,5,0,23,spring
2498,2498,2023-05-26 23:30:00,1.975000023841858,8.1375,5,5,0,23,spring
2499,2499,2023-05-26 23:45:00,2.087500095367432,8.175,5,5,0,23,spring
2500,2500,2023-05-27 00:00:00,2.0374999046325684,8.075,5,6,1,0,spring
2501,2501,2023-05-27 00:15:00,2.0374999046325684,8.125,5,6,1,0,spring
2502,2502,2023-05-27 00:30:00,2.012500047683716,8.05,5,6,1,0,spring
2503,2503,2023-05-27 00:45:00,1.987499952316284,7.975,5,6,1,0,spring
2504,2504,2023-05-27 01:00:00,2.087500095367432,7.9,5,6,1,1,spring
2505,2505,2023-05-27 01:15:00,1.962499976158142,7.8,5,6,1,1,spring
2506,2506,2023-05-27 01:30:00,1.9375,7.875,5,6,1,1,spring
2507,2507,2023-05-27 01:45:00,1.912500023841858,7.9,5,6,1,1,spring
2508,2508,2023-05-27 02:00:00,1.987499952316284,7.9375,5,6,1,2,spring
2509,2509,2023-05-27 02:15:00,2.0374999046325684,7.95,5,6,1,2,spring
2510,2510,2023-05-27 02:30:00,1.962499976158142,7.85,5,6,1,2,spring
2511,2511,2023-05-27 02:45:00,1.950000047683716,7.95,5,6,1,2,spring
2512,2512,2023-05-27 03:00:00,2.0,8.0,5,6,1,3,spring
2513,2513,2023-05-27 03:15:00,1.9375,7.9375,5,6,1,3,spring
2514,2514,2023-05-27 03:30:00,2.0625,8.0,5,6,1,3,spring
2515,2515,2023-05-27 03:45:00,2.0,7.85,5,6,1,3,spring
2516,2516,2023-05-27 04:00:00,1.9375,8.2625,5,6,1,4,spring
2517,2517,2023-05-27 04:15:00,2.0,8.8375,5,6,1,4,spring
2518,2518,2023-05-27 04:30:00,1.912500023841858,9.35,5,6,1,4,spring
2519,2519,2023-05-27 04:45:00,2.4124999046325684,10.025,5,6,1,4,spring
2520,2520,2023-05-27 05:00:00,2.512500047683716,10.0875,5,6,1,5,spring
2521,2521,2023-05-27 05:15:00,2.512500047683716,10.2375,5,6,1,5,spring
2522,2522,2023-05-27 05:30:00,2.587500095367432,10.3,5,6,1,5,spring
2523,2523,2023-05-27 05:45:00,2.4749999046325684,10.275,5,6,1,5,spring
2524,2524,2023-05-27 06:00:00,2.6624999046325684,10.4,5,6,1,6,spring
2525,2525,2023-05-27 06:15:00,2.575000047683716,10.4625,5,6,1,6,spring
2526,2526,2023-05-27 06:30:00,2.5625,10.675,5,6,1,6,spring
2527,2527,2023-05-27 06:45:00,2.5999999046325684,10.875,5,6,1,6,spring
2528,2528,2023-05-27 07:00:00,2.7249999046325684,10.8,5,6,1,7,spring
2529,2529,2023-05-27 07:15:00,2.7874999046325684,10.775,5,6,1,7,spring
2530,2530,2023-05-27 07:30:00,2.762500047683716,10.6625,5,6,1,7,spring
2531,2531,2023-05-27 07:45:00,2.525000095367432,10.4875,5,6,1,7,spring
2532,2532,2023-05-27 08:00:00,2.700000047683716,10.6875,5,6,1,8,spring
2533,2533,2023-05-27 08:15:00,2.674999952316284,10.75,5,6,1,8,spring
2534,2534,2023-05-27 08:30:00,2.587500095367432,10.7625,5,6,1,8,spring
2535,2535,2023-05-27 08:45:00,2.7249999046325684,10.85,5,6,1,8,spring
2536,2536,2023-05-27 09:00:00,2.762500047683716,10.7625,5,6,1,9,spring
2537,2537,2023-05-27 09:15:00,2.6875,10.675,5,6,1,9,spring
2538,2538,2023-05-27 09:30:00,2.674999952316284,10.85,5,6,1,9,spring
2539,2539,2023-05-27 09:45:00,2.637500047683716,10.8625,5,6,1,9,spring
2540,2540,2023-05-27 10:00:00,2.674999952316284,11.2125,5,6,1,10,spring
2541,2541,2023-05-27 10:15:00,2.862499952316284,11.45,5,6,1,10,spring
2542,2542,2023-05-27 10:30:00,2.6875,11.3,5,6,1,10,spring
2543,2543,2023-05-27 10:45:00,2.987499952316284,11.275,5,6,1,10,spring
2544,2544,2023-05-27 11:00:00,2.9124999046325684,10.85,5,6,1,11,spring
2545,2545,2023-05-27 11:15:00,2.712500095367432,10.5375,5,6,1,11,spring
2546,2546,2023-05-27 11:30:00,2.6624999046325684,10.725,5,6,1,11,spring
2547,2547,2023-05-27 11:45:00,2.5625,10.7375,5,6,1,11,spring
2548,2548,2023-05-27 12:00:00,2.5999999046325684,10.85,5,6,1,12,spring
2549,2549,2023-05-27 12:15:00,2.900000095367432,11.025,5,6,1,12,spring
2550,2550,2023-05-27 12:30:00,2.674999952316284,11.05,5,6,1,12,spring
2551,2551,2023-05-27 12:45:00,2.674999952316284,11.125,5,6,1,12,spring
2552,2552,2023-05-27 13:00:00,2.775000095367432,11.1375,5,6,1,13,spring
2553,2553,2023-05-27 13:15:00,2.924999952316284,11.2625,5,6,1,13,spring
2554,2554,2023-05-27 13:30:00,2.75,11.075,5,6,1,13,spring
2555,2555,2023-05-27 13:45:00,2.6875,11.05,5,6,1,13,spring
2556,2556,2023-05-27 14:00:00,2.900000095367432,11.0875,5,6,1,14,spring
2557,2557,2023-05-27 14:15:00,2.737499952316284,10.9,5,6,1,14,spring
2558,2558,2023-05-27 14:30:00,2.7249999046325684,10.7875,5,6,1,14,spring
2559,2559,2023-05-27 14:45:00,2.7249999046325684,10.75,5,6,1,14,spring
2560,2560,2023-05-27 15:00:00,2.712500095367432,10.8875,5,6,1,15,spring
2561,2561,2023-05-27 15:15:00,2.625,10.7375,5,6,1,15,spring
2562,2562,2023-05-27 15:30:00,2.6875,10.675,5,6,1,15,spring
2563,2563,2023-05-27 15:45:00,2.862499952316284,10.7,5,6,1,15,spring
2564,2564,2023-05-27 16:00:00,2.5625,10.3375,5,6,1,16,spring
2565,2565,2023-05-27 16:15:00,2.5625,9.975,5,6,1,16,spring
2566,2566,2023-05-27 16:30:00,2.712500095367432,9.725,5,6,1,16,spring
2567,2567,2023-05-27 16:45:00,2.5,9.3125,5,6,1,16,spring
2568,2568,2023-05-27 17:00:00,2.200000047683716,8.7125,5,6,1,17,spring
2569,2569,2023-05-27 17:15:00,2.3125,8.375,5,6,1,17,spring
2570,2570,2023-05-27 17:30:00,2.299999952316284,7.8,5,6,1,17,spring
2571,2571,2023-05-27 17:45:00,1.899999976158142,7.3,5,6,1,17,spring
2572,2572,2023-05-27 18:00:00,1.862499952316284,7.125,5,6,1,18,spring
2573,2573,2023-05-27 18:15:00,1.7374999523162842,6.9375,5,6,1,18,spring
2574,2574,2023-05-27 18:30:00,1.7999999523162842,7.025,5,6,1,18,spring
2575,2575,2023-05-27 18:45:00,1.725000023841858,7.0625,5,6,1,18,spring
2576,2576,2023-05-27 19:00:00,1.6749999523162842,7.05,5,6,1,19,spring
2577,2577,2023-05-27 19:15:00,1.825000047683716,7.025,5,6,1,19,spring
2578,2578,2023-05-27 19:30:00,1.837499976158142,7.0125,5,6,1,19,spring
2579,2579,2023-05-27 19:45:00,1.712499976158142,6.75,5,6,1,19,spring
2580,2580,2023-05-27 20:00:00,1.649999976158142,7.025,5,6,1,20,spring
2581,2581,2023-05-27 20:15:00,1.8125,7.4625,5,6,1,20,spring
2582,2582,2023-05-27 20:30:00,1.5750000476837158,7.85,5,6,1,20,spring
2583,2583,2023-05-27 20:45:00,1.987499952316284,8.2625,5,6,1,20,spring
2584,2584,2023-05-27 21:00:00,2.087500095367432,8.325,5,6,1,21,spring
2585,2585,2023-05-27 21:15:00,2.200000047683716,8.2375,5,6,1,21,spring
2586,2586,2023-05-27 21:30:00,1.987499952316284,8.0,5,6,1,21,spring
2587,2587,2023-05-27 21:45:00,2.049999952316284,8.0125,5,6,1,21,spring
2588,2588,2023-05-27 22:00:00,2.0,8.15,5,6,1,22,spring
2589,2589,2023-05-27 22:15:00,1.962499976158142,8.275,5,6,1,22,spring
2590,2590,2023-05-27 22:30:00,2.0,8.3125,5,6,1,22,spring
2591,2591,2023-05-27 22:45:00,2.1875,8.425,5,6,1,22,spring
2592,2592,2023-05-27 23:00:00,2.125,8.2875,5,6,1,23,spring
2593,2593,2023-05-27 23:15:00,2.0,8.2,5,6,1,23,spring
2594,2594,2023-05-27 23:30:00,2.112499952316284,8.225,5,6,1,23,spring
2595,2595,2023-05-27 23:45:00,2.049999952316284,8.2375,5,6,1,23,spring
2596,2596,2023-05-28 00:00:00,2.0374999046325684,8.2125,5,7,1,0,spring
2597,2597,2023-05-28 00:15:00,2.025000095367432,8.1625,5,7,1,0,spring
2598,2598,2023-05-28 00:30:00,2.125,8.1,5,7,1,0,spring
2599,2599,2023-05-28 00:45:00,2.025000095367432,8.0,5,7,1,0,spring
2600,2600,2023-05-28 01:00:00,1.987499952316284,7.9375,5,7,1,1,spring
2601,2601,2023-05-28 01:15:00,1.962499976158142,7.9125,5,7,1,1,spring
2602,2602,2023-05-28 01:30:00,2.025000095367432,7.95,5,7,1,1,spring
2603,2603,2023-05-28 01:45:00,1.962499976158142,7.9,5,7,1,1,spring
2604,2604,2023-05-28 02:00:00,1.962499976158142,7.8875,5,7,1,2,spring
2605,2605,2023-05-28 02:15:00,2.0,7.875,5,7,1,2,spring
2606,2606,2023-05-28 02:30:00,1.975000023841858,7.825,5,7,1,2,spring
2607,2607,2023-05-28 02:45:00,1.950000047683716,7.825,5,7,1,2,spring
2608,2608,2023-05-28 03:00:00,1.950000047683716,7.8125,5,7,1,3,spring
2609,2609,2023-05-28 03:15:00,1.950000047683716,7.775,5,7,1,3,spring
2610,2610,2023-05-28 03:30:00,1.975000023841858,7.7875,5,7,1,3,spring
2611,2611,2023-05-28 03:45:00,1.9375,7.7375,5,7,1,3,spring
2612,2612,2023-05-28 04:00:00,1.912500023841858,8.225,5,7,1,4,spring
2613,2613,2023-05-28 04:15:00,1.962499976158142,8.8,5,7,1,4,spring
2614,2614,2023-05-28 04:30:00,1.924999952316284,9.3,5,7,1,4,spring
2615,2615,2023-05-28 04:45:00,2.424999952316284,9.8625,5,7,1,4,spring
2616,2616,2023-05-28 05:00:00,2.487499952316284,9.9125,5,7,1,5,spring
2617,2617,2023-05-28 05:15:00,2.462500095367432,9.975,5,7,1,5,spring
2618,2618,2023-05-28 05:30:00,2.487499952316284,10.0,5,7,1,5,spring
2619,2619,2023-05-28 05:45:00,2.4749999046325684,10.05,5,7,1,5,spring
2620,2620,2023-05-28 06:00:00,2.549999952316284,10.1375,5,7,1,6,spring
2621,2621,2023-05-28 06:15:00,2.487499952316284,10.2625,5,7,1,6,spring
2622,2622,2023-05-28 06:30:00,2.5374999046325684,10.425,5,7,1,6,spring
2623,2623,2023-05-28 06:45:00,2.5625,10.475,5,7,1,6,spring
2624,2624,2023-05-28 07:00:00,2.674999952316284,10.55,5,7,1,7,spring
2625,2625,2023-05-28 07:15:00,2.650000095367432,10.6625,5,7,1,7,spring
2626,2626,2023-05-28 07:30:00,2.587500095367432,10.7125,5,7,1,7,spring
2627,2627,2023-05-28 07:45:00,2.637500047683716,10.9375,5,7,1,7,spring
2628,2628,2023-05-28 08:00:00,2.7874999046325684,11.075,5,7,1,8,spring
2629,2629,2023-05-28 08:15:00,2.700000047683716,11.3125,5,7,1,8,spring
2630,2630,2023-05-28 08:30:00,2.8125,11.4,5,7,1,8,spring
2631,2631,2023-05-28 08:45:00,2.775000095367432,11.525,5,7,1,8,spring
2632,2632,2023-05-28 09:00:00,3.025000095367432,11.425,5,7,1,9,spring
2633,2633,2023-05-28 09:15:00,2.7874999046325684,11.275,5,7,1,9,spring
2634,2634,2023-05-28 09:30:00,2.9375,11.1,5,7,1,9,spring
2635,2635,2023-05-28 09:45:00,2.674999952316284,10.775,5,7,1,9,spring
2636,2636,2023-05-28 10:00:00,2.875,10.7875,5,7,1,10,spring
2637,2637,2023-05-28 10:15:00,2.612499952316284,10.7625,5,7,1,10,spring
2638,2638,2023-05-28 10:30:00,2.612499952316284,10.925,5,7,1,10,spring
2639,2639,2023-05-28 10:45:00,2.6875,11.225,5,7,1,10,spring
2640,2640,2023-05-28 11:00:00,2.8499999046325684,11.3375,5,7,1,11,spring
2641,2641,2023-05-28 11:15:00,2.775000095367432,11.1875,5,7,1,11,spring
2642,2642,2023-05-28 11:30:00,2.9124999046325684,11.05,5,7,1,11,spring
2643,2643,2023-05-28 11:45:00,2.799999952316284,10.7375,5,7,1,11,spring
2644,2644,2023-05-28 12:00:00,2.700000047683716,10.5875,5,7,1,12,spring
2645,2645,2023-05-28 12:15:00,2.637500047683716,10.7625,5,7,1,12,spring
2646,2646,2023-05-28 12:30:00,2.5999999046325684,10.8,5,7,1,12,spring
2647,2647,2023-05-28 12:45:00,2.650000095367432,11.1,5,7,1,12,spring
2648,2648,2023-05-28 13:00:00,2.875,11.25,5,7,1,13,spring
2649,2649,2023-05-28 13:15:00,2.674999952316284,11.1,5,7,1,13,spring
2650,2650,2023-05-28 13:30:00,2.900000095367432,11.225,5,7,1,13,spring
2651,2651,2023-05-28 13:45:00,2.799999952316284,10.9875,5,7,1,13,spring
2652,2652,2023-05-28 14:00:00,2.7249999046325684,10.8875,5,7,1,14,spring
2653,2653,2023-05-28 14:15:00,2.799999952316284,10.7625,5,7,1,14,spring
2654,2654,2023-05-28 14:30:00,2.6624999046325684,10.725,5,7,1,14,spring
2655,2655,2023-05-28 14:45:00,2.700000047683716,10.75,5,7,1,14,spring
2656,2656,2023-05-28 15:00:00,2.5999999046325684,10.675,5,7,1,15,spring
2657,2657,2023-05-28 15:15:00,2.762500047683716,10.6375,5,7,1,15,spring
2658,2658,2023-05-28 15:30:00,2.6875,10.45,5,7,1,15,spring
2659,2659,2023-05-28 15:45:00,2.625,10.7125,5,7,1,15,spring
2660,2660,2023-05-28 16:00:00,2.5625,10.5625,5,7,1,16,spring
2661,2661,2023-05-28 16:15:00,2.575000047683716,10.3125,5,7,1,16,spring
2662,2662,2023-05-28 16:30:00,2.950000047683716,9.975,5,7,1,16,spring
2663,2663,2023-05-28 16:45:00,2.4749999046325684,9.4625,5,7,1,16,spring
2664,2664,2023-05-28 17:00:00,2.3125,8.925,5,7,1,17,spring
2665,2665,2023-05-28 17:15:00,2.237499952316284,8.3125,5,7,1,17,spring
2666,2666,2023-05-28 17:30:00,2.4375,7.7,5,7,1,17,spring
2667,2667,2023-05-28 17:45:00,1.9375,7.1875,5,7,1,17,spring
2668,2668,2023-05-28 18:00:00,1.7000000476837158,7.0375,5,7,1,18,spring
